,市場平均(全株等ウェイト),1306 TOPIX,1321 日経225,1478 高配当MSCI,1577 高配当70,【比較】市場平均(全株等ウェイト),【比較】1306 TOPIX,【比較】1321 日経225,【比較】1478 高配当MSCI,【比較】1577 高配当70,入替あり 15銘柄,入替あり 20銘柄,入替あり 25銘柄,入替あり 20銘柄(減配ルールなし)
2016-10-21,1.0745108637913439,1.035555578161169,1.025611175785797,1.0289855072463767,1.0357852209369414,1.0745108637913439,1.035555578161169,1.025611175785797,1.0289855072463767,1.0357852209369414,,,,
2016-10-24,1.0775267752583562,1.038518495912905,1.0279394644935969,1.0255072463768116,1.0378619832846845,1.0775267752583562,1.038518495912905,1.0279394644935969,1.0255072463768116,1.0378619832846845,,,,
2016-10-25,1.0820653863213998,1.0444444444444443,1.0366705471478461,1.0365217391304349,1.047726604436465,1.0820653863213998,1.0444444444444443,1.0366705471478461,1.0365217391304349,1.047726604436465,,,,
2016-10-26,1.0870064662035699,1.0481481481481478,1.0360884749708963,1.038840579710145,1.0529185103058232,1.0870064662035699,1.0481481481481478,1.0360884749708963,1.038840579710145,1.0529185103058232,,,,
2016-10-27,1.086854972552359,1.0496296070240159,1.0337601862630965,1.0342028985507248,1.0487649856103367,1.086854972552359,1.0496296070240159,1.0337601862630965,1.0342028985507248,1.0487649856103367,,,,
2016-10-28,1.0948170382769609,1.0555555555555551,1.0407450523864958,1.0457971014492755,1.0607063691098604,1.0948170382769609,1.0555555555555551,1.0407450523864958,1.0457971014492755,1.0607063691098604,,,,
2016-10-31,1.0945063134369533,1.0585184733072912,1.039580908032596,1.053913043478261,1.064340703218411,1.0945063134369533,1.0585184733072912,1.039580908032596,1.053913043478261,1.064340703218411,,,,
2016-11-01,1.0939526087320866,1.0585184733072912,1.0407450523864958,1.0486956521739133,1.069013418500833,1.0939526087320866,1.0585184733072912,1.0407450523864958,1.0486956521739133,1.069013418500833,,,,
2016-11-02,1.0744697000219159,1.0370370370370365,1.0227008149010477,1.0359420289855075,1.0575912255882454,1.0744697000219159,1.0370370370370365,1.0227008149010477,1.0359420289855075,1.0575912255882454,,,,
2016-11-04,1.064709349983109,1.0222222222222217,1.0081490104772992,1.0098550724637683,1.0435730797409786,1.064709349983109,1.0222222222222217,1.0081490104772992,1.0098550724637683,1.0435730797409786,,,,
2016-11-07,1.076754746541564,1.0340741192853005,1.0250291036088477,1.0266666666666668,1.0534377008927591,1.076754746541564,1.0340741192853005,1.0250291036088477,1.0266666666666668,1.0534377008927591,,,,
2016-11-08,1.07525184504797,1.034814792209201,1.0238649592549478,1.0301449275362322,1.059667987935989,1.07525184504797,1.034814792209201,1.0238649592549478,1.0301449275362322,1.059667987935989,,,,
2016-11-09,1.028359453954041,0.9888888888888885,0.9732246798603029,0.985507246376812,1.0134600256987019,1.028359453954041,0.9888888888888885,0.9732246798603029,0.985507246376812,1.0134600256987019,,,,
2016-11-10,1.0803488726978734,1.0451852303964115,1.033178114086147,1.0301449275362324,1.0690134185008335,1.0803488726978734,1.0451852303964115,1.033178114086147,1.0301449275362324,1.0690134185008335,,,,
